Facility,Facility Name,Site,X-Coord,Y-Coord,Inventory Date,Change Date,Last Changed By,UniqueID,Site ID,Species,DBH,Trunks,Condition,Cavity Present,Weak Fork,Percentage of Dead Wood,Size of Existing Defect,Hazard Rating,Probability of Failure,Target Impact,Maintenance,Clean,Raise,Reduce,Other,Further Inspection,Consult,Utilities Present,Plant Location,Area,Staff,Location Value,Ground Maintenance
MISC,COMMUNITY PATH,060,761070.16,2968885.72,6/22/2009,6/22/2009,Administrator,10264,9200,Betula nigra,7,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,061,761117.88,2968877.17,6/22/2009,6/22/2009,Administrator,10265,9204,Pyrus calleryana,1,1,Poor,Yes,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,062,761159.38,2968860.29,6/22/2009,6/22/2009,Administrator,10266,9201,Fraxinus pennsylvanica,8,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,063,761155.16,2968848.33,6/22/2009,6/22/2009,Administrator,10267,9205,Fraxinus pennsylvanica,8,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,064,761172.04,2968843.41,6/22/2009,6/22/2009,Administrator,10268,9207,Fraxinus pennsylvanica,11,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,065,761183.99,2968858.18,6/22/2009,6/22/2009,Administrator,10269,9208,Fraxinus pennsylvanica,10,1,Fair,No,Yes,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,066,761197.36,2968894.75,6/22/2009,6/22/2009,Administrator,10270,9301,Fraxinus pennsylvanica,9,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,067,761143.9,2968913.74,6/22/2009,6/22/2009,Administrator,10271,9302,Pyrus calleryana,1,1,Fair,Yes,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,068,761126.32,2968916.55,6/22/2009,6/22/2009,Administrator,10272,9303,Pyrus calleryana,2,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,069,761108.04,2968922.88,6/22/2009,6/22/2009,Administrator,10273,9306,Magnolia x soulangiana,1,2,Poor,Yes,No,None,1 to 4,5,Moderate,Intermittent,Remove,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,070,761071.46,2968927.1,6/22/2009,6/22/2009,Administrator,10274,9307,Malus spp.,1,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,071,761054.58,2968928.51,6/22/2009,6/22/2009,Administrator,10275,10944,Malus spp.,4,1,Poor,Yes,No,None,1 to 4,6,Moderate,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,072,761047.55,2968935.54,6/22/2009,6/22/2009,Administrator,10276,9304,Malus spp.,2,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,073,761023.64,2968941.17,6/22/2009,6/22/2009,Administrator,10277,9305,Pyrus calleryana,2,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,074,761010.98,2968962.97,6/22/2009,6/22/2009,Administrator,10278,9308,Acer saccharinum,20,2,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,075,760965.26,2968977.74,6/22/2009,6/22/2009,Administrator,10279,9309,Acer saccharinum,21,1,Fair,Yes,No,0 - 25,Greater than 20,6,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,076,760960.84,2968964.09,6/22/2009,6/22/2009,Administrator,10280,9310,Malus spp.,13,2,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,077,760841.98,2969006.99,6/22/2009,6/22/2009,Administrator,10281,9311,Acer saccharinum,15,5,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,078,760796.91,2969024.81,6/22/2009,6/22/2009,Administrator,10282,9313,Acer saccharinum,27,2,Fair,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,079,760765.26,2969032.55,6/22/2009,6/22/2009,Administrator,10283,9315,Acer saccharinum,16,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,080,760713.92,2969043.8,6/22/2009,6/22/2009,Administrator,10284,9316,Acer saccharinum,13,2,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,081,760570.19,2969101.09,6/22/2009,6/22/2009,Administrator,10285,9317,Thuja occidentalis,2,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,082,760562.45,2969105.31,6/22/2009,6/22/2009,Administrator,10286,9318,Thuja occidentalis,1,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,083,760524.47,2969101.8,6/22/2009,6/22/2009,Administrator,10287,9319,Juniperus virginiana,12,2,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,084,760445.7,2969133.45,6/22/2009,6/22/2009,Administrator,10288,9321,Juniperus virginiana,10,2,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,085,760355.36,2969169.82,6/22/2009,6/22/2009,Administrator,10289,9322,Acer saccharinum,13,6,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,086,760311.05,2969182.48,6/22/2009,6/22/2009,Administrator,10290,9323,Acer platanoides,17,1,Fair,No,No,None,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,087,760285.73,2969198.66,6/22/2009,6/22/2009,Administrator,10291,9324,Acer saccharinum,23,3,Poor,Yes,No,0 - 25,4 to 20,5,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,088,760267.45,2969200.77,6/22/2009,6/22/2009,Administrator,10292,9325,Acer platanoides,13,2,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,089,760266.74,2969206.39,6/22/2009,6/22/2009,Administrator,10293,9326,Catalpa speciosa,15,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,090,760247.05,2969205.69,6/22/2009,6/22/2009,Administrator,10294,10041,unknown,7,1,Dead,No,No,76 - 100,4 to 20,8,High,Frequent,Remove,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,091,760237.91,2969207.1,6/22/2009,6/22/2009,Administrator,10295,9327,Acer platanoides,12,2,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,092,760222.43,2969216.94,6/22/2009,6/22/2009,Administrator,10296,9328,Prunus serotina,15,2,Fair,No,No,0 - 25,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,093,760202.04,2969209.91,6/22/2009,6/22/2009,Administrator,10297,9329,Acer platanoides,14,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,094,760191.49,2969228.2,6/22/2009,6/22/2009,Administrator,10298,9330,Acer platanoides,13,1,Fair,No,No,0 - 25,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,095,760153.23,2969234.71,6/22/2009,6/22/2009,Administrator,10299,9331,Quercus rubra,21,2,Fair,No,No,0 - 25,4 to 20,7,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,096,760144.09,2969234,6/22/2009,6/22/2009,Administrator,10300,9333,Quercus rubra,19,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,097,760087.82,2969243.15,6/22/2009,6/22/2009,Administrator,10301,9332,Ailanthus altissima,15,2,Fair,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,098,760079.38,2969258.62,6/22/2009,6/22/2009,Administrator,10302,9334,Acer platanoides,10,1,Poor,Yes,No,0 - 25,4 to 20,7,High,Intermittent,Remove,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,099,760066.02,2969267.06,6/22/2009,6/22/2009,Administrator,10303,9335,Acer saccharinum,12,2,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,100,760041.49,2969271.33,6/22/2009,6/22/2009,Administrator,10304,9344,Acer platanoides,3,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Fair,No
MISC,COMMUNITY PATH,101,760022.5,2969272.73,6/22/2009,6/22/2009,Administrator,10305,9336,Pinus nigra,1,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,102,760009.13,2969282.58,6/22/2009,6/22/2009,Administrator,10306,9337,Betula nigra,1,3,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,103,760001.4,2969277.65,6/22/2009,6/22/2009,Administrator,10307,9338,Betula nigra,1,3,Poor,No,No,26 - 50,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,104,759994.37,2969286.8,6/22/2009,6/22/2009,Administrator,10308,9342,Betula nigra,1,3,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,105,759983.82,2969279.06,6/22/2009,6/22/2009,Administrator,10309,9348,Betula nigra,1,4,Poor,No,No,26 - 50,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,106,759979.6,2969289.61,6/22/2009,6/22/2009,Administrator,10310,9625,Betula nigra,1,3,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,107,759969.05,2969286.09,6/22/2009,6/22/2009,Administrator,10311,9647,Betula nigra,1,4,Poor,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,108,759965.53,2969296.64,6/22/2009,6/22/2009,Administrator,10312,9674,Betula nigra,1,3,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,109,759950.76,2969299.46,6/22/2009,6/22/2009,Administrator,10313,9738,Betula nigra,1,3,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,COMMUNITY PATH,110,759931.07,2969293.83,6/22/2009,6/22/2009,Administrator,10314,9339,Gleditsia triacanthos inermis,9,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,RG,Good,No
MISC,CONCORD SQUARE,001,764769.71,2962552.31,5/20/2009,5/20/2009,Administrator,4974,9829,Acer platanoides,6,1,Fair,Yes,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,2,RG,Good,No
MISC,CONCORD SQUARE,002,764752.16,2962552.74,5/20/2009,5/20/2009,Administrator,4975,9830,Gleditsia triacanthos inermis,12,1,Good,No,No,0 - 25,1 to 4,6,High,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Above 4,2,RG,Good,No
MISC,CONCORD SQUARE,003,764742.32,2962559.59,5/20/2009,5/20/2009,Administrator,4976,9831,Quercus rubra,9,1,Fair,No,No,None,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Above 4,2,RG,Good,No
MISC,CONCORD SQUARE,004,764712.79,2962552.31,5/20/2009,5/20/2009,Administrator,4977,9832,Acer platanoides,5,1,Poor,No,No,26 - 50,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Above 4,2,RG,Good,No
MISC,CONCORD SQUARE,005,764688.82,2962548.03,5/20/2009,5/20/2009,Administrator,4978,9833,Gleditsia triacanthos inermis,9,1,Good,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,Yes,Above 4,2,RG,Good,No
MISC,CONCORD SQUARE,006,764663.58,2962544.18,5/20/2009,5/20/2009,Administrator,4979,9834,Gleditsia triacanthos inermis,9,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,2,RG,Good,No
MISC,CONCORD SQUARE,007,764637.47,2962536.91,5/20/2009,5/20/2009,Administrator,4980,9835,Gleditsia triacanthos inermis,9,1,Fair,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Above 4,2,RG,Good,No
MISC,CONCORD SQUARE,008,764585.69,2962527.49,5/20/2009,5/20/2009,Administrator,4981,9836,Malus spp.,4,2,Fair,Yes,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,2,RG,Good,No
MISC,CVS PARKING LOT,001,762953.97,2969942.11,6/23/2009,6/23/2009,Administrator,10664,9661,Gleditsia triacanthos inermis,3,1,Poor,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,5,RG,Good,No
MISC,CVS PARKING LOT,002,763006.62,2969980.34,6/23/2009,6/23/2009,Administrator,10665,9678,Gleditsia triacanthos inermis,3,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,5,RG,Good,No
MISC,CVS PARKING LOT,003,763034.75,2969996.21,6/23/2009,6/23/2009,Administrator,10666,11103,Gleditsia triacanthos inermis,5,1,Fair,Yes,No,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,5,RG,Good,No
MISC,CVS PARKING LOT,004,762964.07,2970050.3,6/23/2009,6/23/2009,Administrator,10667,9681,Gleditsia triacanthos inermis,3,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,5,RG,Good,No
MISC,CVS PARKING LOT,005,762882.56,2969896.67,6/23/2009,6/23/2009,Administrator,10668,9680,Gleditsia triacanthos inermis,5,1,Fair,No,No,0 - 25,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,5,RG,Fair,No
MISC,DAVIS SQUARE,001,758175.46,2969799.53,6/22/2009,6/22/2009,Administrator,10367,9395,Gleditsia triacanthos inermis,12,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,002,758191.65,2969814.29,6/22/2009,6/22/2009,Administrator,10368,9396,Gleditsia triacanthos inermis,11,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,003,758183.55,2969830.96,6/22/2009,6/22/2009,Administrator,10369,9397,Gleditsia triacanthos inermis,11,1,Fair,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,004,758168.32,2969816.2,6/22/2009,6/22/2009,Administrator,10370,9398,Gleditsia triacanthos inermis,10,1,Fair,Yes,No,0 - 25,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,005,758146.89,2969823.34,6/22/2009,6/22/2009,Administrator,10371,9399,Gleditsia triacanthos inermis,11,1,Fair,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,006,758144.99,2969843.34,6/22/2009,6/22/2009,Administrator,10372,9400,Gleditsia triacanthos inermis,11,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,007,758150.7,2969800.01,6/22/2009,6/22/2009,Administrator,10373,9401,Gleditsia triacanthos inermis,13,1,Good,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,008,758133.56,2969815.24,6/22/2009,6/22/2009,Administrator,10374,9402,Gleditsia triacanthos inermis,8,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,009,758115.47,2969831.43,6/22/2009,6/22/2009,Administrator,10375,9403,Gleditsia triacanthos inermis,15,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,010,758106.42,2969848.1,6/22/2009,6/22/2009,Administrator,10376,9404,Gleditsia triacanthos inermis,8,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,011,758089.28,2969869.52,6/22/2009,6/22/2009,Administrator,10377,9405,Gleditsia triacanthos inermis,9,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,012,758071.66,2969895.24,6/22/2009,6/22/2009,Administrator,10378,9406,Gleditsia triacanthos inermis,11,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,013,758096.9,2969894.76,6/22/2009,6/22/2009,Administrator,10379,9407,Gleditsia triacanthos inermis,13,1,Good,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,014,758118.8,2969887.14,6/22/2009,6/22/2009,Administrator,10380,9408,Gleditsia triacanthos inermis,13,1,Fair,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,015,758137.85,2969880.95,6/22/2009,6/22/2009,Administrator,10381,9409,Gleditsia triacanthos inermis,13,1,Fair,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,016,758160.7,2969874.29,6/22/2009,6/22/2009,Administrator,10382,9410,Gleditsia triacanthos inermis,9,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,017,758181.65,2969865.72,6/22/2009,6/22/2009,Administrator,10383,9411,Gleditsia triacanthos inermis,11,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,DAVIS SQUARE,018,758202.6,2969859.05,6/22/2009,6/22/2009,Administrator,10384,9412,Gleditsia triacanthos inermis,12,1,Fair,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,RG,Excellent,No
MISC,HOLYOKE RD,001,759648.73,2966853.34,6/10/2009,6/10/2009,Administrator,7989,10015,Acer rubrum,13,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,Yes,Tree Pit or Planter,5,RG,Good,No
MISC,HOLYOKE RD,001,759670.32,2966871.61,6/10/2009,6/10/2009,Administrator,8004,10022,Pyrus calleryana,2,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,Yes,Tree Pit or Planter,5,RG,Good,No
MISC,HOLYOKE RD,001,759711.29,2966815.14,6/10/2009,6/10/2009,Administrator,8003,10021,Acer rubrum,15,1,Fair,Yes,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,Yes,Tree Pit or Planter,5,RG,Good,No
MISC,HOLYOKE RD,001,759731.22,2966734.31,6/10/2009,6/10/2009,Administrator,7991,10017,Acer platanoides,13,1,Fair,No,No,0 - 25,1 to 4,6,High,Intermittent,Maintain,Yes,Yes,No,Durable Species,No,No,Yes,Tree Pit or Planter,5,RG,Good,No
MISC,HOLYOKE RD,001,759732.33,2966781.37,6/10/2009,6/10/2009,Administrator,8002,10020,Acer rubrum,17,1,Fair,No,No,None,4 to 20,5,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,Yes,Tree Pit or Planter,5,RG,Good,No
MISC,HOLYOKE RD,001,759760.01,2966688.92,6/10/2009,6/10/2009,Administrator,7992,10018,Acer platanoides,15,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,Yes,Tree Pit or Planter,5,RG,Good,No
MISC,HOLYOKE RD,001,759780.49,2966713.27,6/10/2009,6/10/2009,Administrator,8001,10019,Acer rubrum,15,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,Yes,Tree Pit or Planter,5,RG,Good,No
MISC,HOLYOKE RD,002,759656.48,2966890.99,6/10/2009,6/10/2009,Administrator,8005,10023,Pyrus calleryana,2,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,Yes,Tree Pit or Planter,5,RG,Good,No
MISC,HOLYOKE RD,002,759669.22,2966821.23,6/10/2009,6/10/2009,Administrator,7990,10016,Acer rubrum,14,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,5,RG,Good,No
MISC,UNION SQUARE,001,765393.07,2963689.63,5/19/2009,5/19/2009,Administrator,4617,9801,Gleditsia triacanthos inermis,6,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,RG,Good,No
MISC,UNION SQUARE,001,765414.31,2963686.53,5/19/2009,5/19/2009,Administrator,4616,9800,Gleditsia triacanthos inermis,7,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,RG,Good,No
MISC,UNION SQUARE,001,765436.87,2963682.55,5/19/2009,5/19/2009,Administrator,4615,9799,Gleditsia triacanthos inermis,8,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,RG,Good,No
MISC,UNION SQUARE,001,765461.21,2963679.45,5/19/2009,5/19/2009,Administrator,4614,9798,Gleditsia triacanthos inermis,8,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,Yes,Durable Species,No,No,No,Tree Pit or Planter,3,RG,Good,No
MISC,UNION SQUARE,001,765502.36,2963654.23,5/19/2009,5/19/2009,Administrator,4610,9795,Tilia cordata,7,1,Fair,Yes,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,RG,Good,No
MISC,UNION SQUARE,001,765525.37,2963650.69,5/19/2009,5/19/2009,Administrator,4604,9792,Acer rubrum,7,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,RG,Good,No
